tx_id	gene_name	1A_noDep	2A_noDep	1B_riboZero	2B_riboZero	1C_riboCop	2C_riboCop	1D_NEB	2D_NEB
ENST00000336854.8	ATG101	3	4	5	6	5	8	3	3
ENST00000262794.9	MOV10L1	0	0	0	0	0	0	0	0
ENST00000262030.7	ATP5B	230	282	662	762	271	554	258	409
ENST00000322315.5	GIPC3	0	0	0	0	1	0	0	0
ENST00000356864.3	TNFRSF10C	0	0	0	1	0	0	0	0
ENST00000518237.5	IDO1	0	0	0	0	0	0	0	0
ENST00000429845.6	NEK10	1	0	1	3	0	1	0	3
ENST00000321358.11	YBX1	123	170	350	389	141	289	93	131
ENST00000320743.7	LRIG3	10	3	12	16	10	13	5	10
ENST00000334705.11	FAM91A1	8	14	26	27	10	20	12	24
ENST00000532485.5	ACER3	2	4	3	6	0	6	7	8
ENST00000326043.4	MAF	8	8	18	15	5	13	8	4
ENST00000316950.10	ZNF569	1	1	5	4	3	5	3	2
ENST00000528743.3	KRTAP5-9	0	0	0	0	0	0	0	0
ENST00000307439.9	RASSF6	0	0	0	0	0	0	0	0
ENST00000276440.11	DOCK5	1	3	4	8	6	2	6	0
ENST00000184266.2	NDUFB4	33	41	78	79	32	54	32	51
ENST00000321919.13	GLYR1	20	19	51	53	14	38	15	15
ENST00000381733.9	ASAH1	10	5	25	23	7	21	7	16
ENST00000357383.4	CGB3	0	0	0	0	0	0	0	0
ENST00000496770.1	FNDC5	0	0	0	0	0	0	0	0
ENST00000186436.9	TMEM131	7	8	22	30	13	26	6	13
ENST00000620492.4	TMEM114	0	0	0	0	0	0	0	0
ENST00000604641.5	GAS2L2	0	0	0	0	0	0	0	0
ENST00000434336.2	FAM231A	0	0	0	0	0	0	0	0
ENST00000215375.6	ATP5D	29	31	78	93	47	53	26	50
ENST00000223136.4	FIS1	9	3	16	23	9	6	1	5
ENST00000603700.1	URGCP-MRPS24	2	0	7	5	5	3	0	1
ENST00000280606.6	PRSS53	0	0	0	0	1	0	0	0
ENST00000439461.5	ZNF766	2	1	3	4	1	1	0	1
ENST00000225729.7	DRG2	9	14	24	36	9	17	6	11
ENST00000369704.7	CFAP58	0	0	1	0	0	0	0	0
ENST00000371953.7	PTEN	0	5	8	6	3	4	2	6
ENST00000381854.3	CDC37L1	0	1	3	2	1	3	2	1
ENST00000361487.6	PAX9	0	1	1	2	0	0	0	2
ENST00000304222.2	ADORA2B	2	4	4	5	4	4	1	1
ENST00000422730.3	PRAC2	0	0	0	0	0	0	0	0
ENST00000615526.1	FNDC11	0	0	0	0	0	0	1	0
ENST00000287156.8	UBE2L6	0	0	0	0	0	0	0	0
ENST00000579991.2	DYNLL2	1	3	10	8	1	3	4	4
ENST00000300853.7	ERCC1	6	7	16	19	6	16	3	9
ENST00000311223.9	GLUL	58	84	143	186	64	107	45	72
ENST00000273130.8	DYNC1LI1	24	29	55	60	26	37	29	39
ENST00000315732.2	LSM10	0	2	3	5	1	6	2	1
ENST00000366696.1	HIST3H3	4	13	17	18	3	10	14	20
ENST00000421852.5	TMEM41A	4	5	10	9	4	10	8	5
ENST00000373094.5	PCDH11X	0	0	0	0	0	0	0	0
ENST00000282185.7	ATG10	0	2	1	1	0	0	0	0
ENST00000258200.7	FBXL8	0	0	0	1	1	1	0	0
ENST00000366645.1	EXOC8	9	7	25	29	17	19	8	17
ENST00000231188.9	GRM6	0	0	0	0	0	0	0	0
ENST00000394427.2	QRFPR	2	3	1	2	2	3	1	0
ENST00000357166.10	ZDHHC9	2	7	16	23	7	11	6	13
ENST00000264563.6	IL11	0	0	0	0	0	0	0	0
ENST00000324679.4	SAV1	2	3	5	4	3	1	2	1
ENST00000422359.2	EBLN1	0	0	0	0	0	0	0	0
ENST00000268595.2	CMTM2	0	0	0	0	0	0	0	0
ENST00000317089.9	DNAJA2	20	26	77	69	33	62	30	43
ENST00000461366.1	RNF112	0	0	0	0	0	0	0	0
ENST00000305135.9	YEATS2	4	8	13	18	5	10	10	7
ENST00000375256.4	ZNF367	1	1	2	2	1	3	0	0
ENST00000337338.9	LRRC8D	1	2	5	3	4	3	3	2
ENST00000292586.10	MRNIP	1	3	2	5	1	6	2	2
ENST00000288087.11	MDP1	0	2	2	4	4	1	0	2
ENST00000305885.2	FEN1	30	25	89	113	46	68	29	39
ENST00000331780.4	SPATA32	0	0	0	0	0	0	0	0
ENST00000332793.10	SLC22A10	0	0	0	0	0	0	0	0
ENST00000304625.2	RNASE2	0	0	0	0	0	0	0	0
ENST00000389609.8	CCDC149	0	0	0	0	0	0	0	0
ENST00000437570.6	RUFY1	4	6	14	30	7	20	4	9
ENST00000320857.7	SSR4	33	60	138	126	68	116	75	94
ENST00000426333.6	EFTUD2	51	52	131	169	56	117	64	59
ENST00000359933.5	ATG2B	11	6	21	16	6	22	7	18
ENST00000439556.2	ZNF625	0	1	0	1	0	2	0	0
ENST00000638454.1	PRAMEF13	0	0	0	0	0	0	0	0
ENST00000338896.9	CLEC12B	0	0	0	0	0	0	0	0
ENST00000229304.4	APOBEC1	0	0	0	0	0	0	0	0
ENST00000361936.9	MINDY1	1	2	2	4	2	3	0	3
ENST00000249064.8	CCDC117	5	12	13	27	9	16	3	12
ENST00000368947.8	ANXA9	0	0	0	0	0	0	0	0
ENST00000375116.3	PLA2G2E	0	0	0	0	0	0	0	0
ENST00000321437.8	RAB8B	0	1	2	4	0	3	0	1
ENST00000550487.5	COX14	1	4	13	11	4	3	4	6
ENST00000634353.1	AL161669.4	0	0	0	0	0	0	0	0
ENST00000394908.8	FLOT2	7	7	17	28	15	12	6	7
ENST00000281871.10	MZT2B	6	13	21	29	7	25	8	9
ENST00000303892.9	ATP6V1G2	0	0	0	0	0	0	0	0
ENST00000347454.8	EIF2B4	9	11	24	26	5	21	9	11
ENST00000381831.7	GART	54	60	164	171	61	113	68	90
ENST00000369046.8	QRSL1	6	2	15	24	10	16	7	16
ENST00000308979.6	TLR1	0	0	0	0	0	0	0	0
ENST00000373173.6	APOOL	5	1	15	10	6	6	7	6
ENST00000368886.9	IKZF5	0	1	3	1	5	7	2	3
ENST00000244745.3	SOX4	26	20	58	45	17	41	22	40
ENST00000287022.9	UQCRB	36	54	150	175	60	92	25	34
ENST00000329493.5	C19orf71	0	0	0	0	0	0	0	0
ENST00000168148.7	SPP2	0	0	0	0	0	0	0	0
ENST00000566848.5	TMEM219	2	1	2	3	1	4	2	3
ENST00000374888.2	ZXDB	2	1	5	8	3	4	2	5
ENST00000334179.4	UBL4B	0	0	0	0	0	0	0	0
ENST00000330915.7	KANK3	0	0	0	1	0	0	0	0
ENST00000382276.7	DMRT1	0	0	0	0	0	0	0	0
ENST00000342310.7	LMX1A	0	0	0	0	0	0	0	0
ENST00000312298.1	OR5J2	0	0	0	0	0	0	0	0
ENST00000361871.7	MSRB1	3	5	14	17	3	9	4	9
ENST00000443597.6	LRRC23	0	1	0	0	0	0	0	0
ENST00000297792.9	KDM1B	5	5	23	18	9	13	5	12
ENST00000243346.9	NMI	1	1	0	1	2	3	0	1
ENST00000283882.3	CFDP1	10	10	22	28	14	19	9	13
ENST00000222374.2	CADM4	2	1	3	7	2	3	0	1
ENST00000345043.2	OR52B6	0	0	0	0	0	0	0	0
ENST00000306560.1	HAS3	0	0	0	0	0	0	0	0
ENST00000354700.9	ACAP3	1	1	5	4	2	3	2	3
ENST00000382252.5	ZNF316	2	5	7	13	8	8	2	6
ENST00000594797.5	PET100	6	8	17	23	7	15	8	12
ENST00000281087.6	ATP6V1G3	0	0	0	0	0	0	0	0
ENST00000326648.4	ZNF609	4	7	11	8	4	14	1	4
ENST00000336308.9	STARD3	3	1	5	14	1	1	1	5
ENST00000310380.10	XXYLT1	5	2	11	7	7	8	4	7
ENST00000331373.9	POMK	5	9	20	9	5	6	12	7
ENST00000430816.2	AL354761.2	0	0	0	0	0	0	0	0
ENST00000291860.1	KIR3DL3	0	0	0	0	0	0	0	0
ENST00000249284.3	TAS2R16	0	0	0	0	0	0	0	0
ENST00000262441.9	GLP2R	0	0	0	0	0	0	0	0
ENST00000382487.4	GPR78	0	0	1	0	0	0	0	0
ENST00000377149.5	OR11A1	0	0	0	0	0	0	0	0
ENST00000579455.1	C18orf63	0	0	0	0	0	0	0	0
ENST00000255226.10	SLC14A2	0	0	0	0	0	0	0	0
ENST00000302243.11	DDX19A	6	9	25	22	15	23	5	15
ENST00000619895.4	TMC4	0	0	0	0	0	0	0	0
ENST00000360658.2	TLR9	0	0	0	0	0	0	0	0
ENST00000216185.6	TXN2	9	22	32	31	12	25	11	14
ENST00000333137.11	SMTN	1	4	10	10	5	2	2	8
ENST00000278715.7	HMBS	8	8	37	25	13	24	12	10
ENST00000620911.4	PRSS45	0	0	0	0	0	0	0	0
ENST00000369063.7	RTN4IP1	4	2	4	2	3	3	6	7
ENST00000324862.6	PRPF3	6	6	32	33	9	26	11	13
ENST00000641490.1	OR51A7	0	0	0	0	0	0	0	0
ENST00000244051.2	MOCS3	4	1	9	9	1	5	4	3
ENST00000286485.12	PSD3	0	2	2	1	1	0	0	3
ENST00000371019.3	FRAT2	0	1	9	4	3	4	2	2
ENST00000216410.7	GNPNAT1	10	6	15	23	4	11	8	10
ENST00000528919.5	MROH1	2	1	5	1	2	1	0	0
ENST00000314565.8	BORCS5	0	0	5	9	3	2	0	1
ENST00000432564.2	HCAR1	0	0	0	0	0	0	0	0
ENST00000325404.2	SOX2	2	3	6	8	4	6	0	5
ENST00000612966.1	HIST1H3C	13	7	35	46	15	25	12	21
ENST00000257604.9	TRAFD1	7	17	20	31	14	27	8	15
ENST00000377924.4	LRRC3C	0	0	0	0	0	0	0	0
ENST00000327892.12	TUBB	403	537	1221	1325	522	968	387	652
ENST00000392055.7	PID1	0	0	0	0	0	0	0	0
ENST00000295934.7	HESX1	0	0	0	0	0	1	0	0
ENST00000221431.10	SARS2	1	6	9	13	3	6	4	0
ENST00000230771.7	HARS2	2	4	13	14	2	7	4	10
ENST00000340134.4	IFITM10	0	0	0	2	0	0	0	0
ENST00000169298.7	ST6GAL1	0	0	2	2	0	4	0	2
ENST00000295682.4	KRTCAP2	10	36	43	63	24	42	26	39
ENST00000375151.4	TSR2	7	18	16	30	11	23	7	8
ENST00000334346.2	MT1B	0	0	0	0	0	1	0	0
ENST00000423391.2	ACTBL2	0	0	0	0	0	0	0	0
ENST00000536621.5	MUC12	0	0	0	0	0	0	0	0
ENST00000342649.8	TCAIM	0	4	5	9	2	2	3	5
ENST00000415061.7	RDH13	4	5	9	10	4	7	1	3
ENST00000330436.3	CYP2A13	0	0	0	0	0	0	0	0
ENST00000507450.5	SPDYE2B	0	0	0	0	0	0	0	0
ENST00000354981.6	KIF16B	1	3	4	6	3	2	1	4
ENST00000466681.1	MALSU1	9	6	22	25	4	18	7	11
ENST00000380842.4	POMP	23	29	70	79	27	54	42	55
ENST00000396169.6	CCK	0	0	0	0	0	0	0	0
ENST00000391356.3	KRTAP4-3	0	0	0	0	0	0	0	0
ENST00000342526.7	AGMO	0	0	0	0	0	0	0	0
ENST00000298690.4	RNASE7	0	0	0	1	0	0	0	0
ENST00000252997.2	GATA5	0	0	0	1	0	0	0	0
ENST00000636125.1	EXOC1L	0	0	0	0	0	0	0	0
ENST00000370263.8	CHRNA4	0	0	0	1	1	0	0	0
ENST00000258613.4	THSD1	0	0	2	1	0	0	0	0
ENST00000310300.10	LRCH4	0	3	3	4	3	2	1	1
ENST00000322635.7	CAMK2G	3	3	7	10	3	4	4	9
ENST00000257829.7	NAT10	37	28	72	74	33	59	27	35
ENST00000615301.4	SHTN1	0	3	10	4	7	9	2	4
ENST00000020945.3	SNAI2	3	4	8	12	2	8	6	8
ENST00000260447.5	GCHFR	1	0	0	3	0	1	0	0
ENST00000581216.5	TEFM	3	6	7	15	6	8	4	9
ENST00000409690.3	CEP19	3	0	0	2	0	0	0	1
ENST00000243498.9	EXOSC9	19	20	34	54	9	26	12	14
ENST00000368417.5	NKAIN2	0	0	0	0	0	0	0	0
ENST00000311862.9	PRG2	0	0	0	0	0	0	0	0
ENST00000342983.6	RAP2C	4	2	12	14	7	8	5	6
ENST00000361360.3	POU3F3	0	0	7	1	4	4	1	1
ENST00000296641.4	F2RL2	0	0	0	0	0	0	0	0
ENST00000438773.2	TRAPPC9	3	4	5	9	2	12	5	2
ENST00000405335.5	RNF32	0	0	0	0	0	0	0	0
ENST00000261839.11	MYO5C	2	2	3	2	0	1	2	2
ENST00000355387.6	RNF220	1	6	12	10	1	9	5	6
ENST00000369393.7	MDN1	15	24	57	74	25	50	25	27
ENST00000368491.7	CEP85L	2	5	4	5	4	0	3	6
ENST00000322128.4	TSPYL5	0	0	0	0	0	0	0	0
ENST00000373463.7	TMEM54	1	1	0	2	0	0	1	0
ENST00000339992.3	HMX2	0	1	1	0	0	0	0	0
ENST00000381657.7_PAR_Y	PLCXD1	0	1	3	5	1	0	0	1
ENST00000338333.4	FBLL1	0	0	0	1	0	0	0	0
ENST00000572272.5	NLRP1	0	0	0	0	0	0	0	0
ENST00000368485.7	IL6R	0	0	2	1	0	1	0	0
ENST00000278317.10	TNNT3	0	0	0	0	0	0	0	0
ENST00000337653.6	CHAT	0	0	0	0	0	0	0	0
ENST00000311170.5	VN1R4	0	0	0	0	0	0	0	0
ENST00000276914.6	PLIN2	5	4	14	22	5	12	7	7
ENST00000307616.1	C11orf40	0	0	0	0	0	0	0	0
ENST00000358039.8	ST7L	4	1	7	12	3	5	1	6
ENST00000257940.6	ZC3H10	2	2	4	4	0	5	0	3
ENST00000391802.1	KLK14	0	0	0	0	0	0	0	0
ENST00000617897.1	CCL15	0	0	0	0	0	0	0	0
ENST00000332598.6	TMED9	35	41	96	74	47	78	35	55
ENST00000279281.7	VPS51	13	15	36	32	14	27	8	13
ENST00000394323.2	ERV3-1	0	0	0	0	0	0	0	0
ENST00000366779.5	COQ8A	11	17	40	42	19	13	9	13
ENST00000380680.4	UBL3	1	0	4	3	0	3	0	1
ENST00000336714.7	SEC23B	19	26	51	56	14	37	15	33
ENST00000370079.3	AMY1C	0	0	0	0	0	0	0	0
ENST00000254286.8	ACTR10	13	12	40	52	26	32	14	31
ENST00000316364.9	SEMA6D	0	0	1	2	0	1	2	2
ENST00000451172.5	IQCJ	0	0	0	0	0	0	0	0
ENST00000370994.8	SERBP1	148	172	424	483	193	348	141	190
ENST00000274813.3	MUT	5	5	17	25	6	15	4	10
ENST00000289816.9	ZNF276	0	1	1	1	0	1	1	0
ENST00000524270.5	SPSB2	1	1	1	1	3	2	0	1
ENST00000261402.6	NUAK1	0	2	4	0	0	2	2	1
ENST00000304672.5	PTCRA	0	0	0	0	0	0	0	0
ENST00000397374.7	DUSP8	1	1	2	0	0	1	0	0
ENST00000005257.6	RALA	9	5	16	20	7	17	4	13
ENST00000261438.9	KLF3	5	2	10	16	4	12	4	3
ENST00000263630.12	CCDC88A	7	11	32	28	9	18	15	14
ENST00000358303.8	ZC3HC1	6	7	15	29	11	22	10	10
ENST00000320248.3	KBTBD11	0	1	3	3	0	1	1	1
ENST00000294066.6	MAP4K2	0	0	2	1	0	0	1	0
ENST00000492450.2	ZNF181	1	1	3	4	1	1	1	2
ENST00000471889.5	SLC45A1	0	0	0	0	0	0	0	0
ENST00000000412.7	M6PR	13	12	36	24	7	15	12	20
ENST00000251343.9	KHNYN	1	3	7	4	2	1	1	3
ENST00000220940.1	GML	0	0	0	0	0	0	0	0
ENST00000539745.1	HIST4H4	35	48	94	129	38	79	49	66
ENST00000296529.10	TMEM144	0	3	7	3	1	0	3	2
ENST00000376261.7	GAD2	0	0	0	1	0	0	0	0
ENST00000409223.1	KLHL30	0	0	0	0	0	0	0	0
ENST00000617275.4	PLEKHA2	0	0	1	3	0	3	1	0
ENST00000417339.2	CENPVL3	0	0	0	0	0	0	0	0
ENST00000366758.7	JMJD4	8	7	23	21	5	11	7	14
ENST00000274793.11	PLA2G7	0	0	0	0	1	2	0	3
ENST00000307746.8	CYTL1	0	0	0	0	0	0	0	0
ENST00000253251.12	UBE4B	10	17	32	48	13	33	22	22
ENST00000592588.6	RPS15	285	338	700	908	318	660	286	457
ENST00000355413.8	AGK	15	17	35	43	18	28	15	17
ENST00000395609.5	SULT1A1	1	2	4	4	0	3	2	0
ENST00000615541.2	TMEM265	0	1	0	0	0	0	0	0
ENST00000244174.10	IL9R	0	0	0	0	0	0	0	0
ENST00000327374.8	TANGO2	1	3	3	0	3	0	1	2
ENST00000309539.7	OLR1	0	0	0	0	0	0	0	0
ENST00000328268.8	CRELD2	4	5	20	20	10	10	6	9
ENST00000407838.7	VSTM2A	0	0	0	0	0	0	0	0
ENST00000262291.8	VMP1	9	7	32	36	9	18	10	15
ENST00000482890.5	TFAP2A	7	8	17	24	12	12	7	7
ENST00000376810.5	UBIAD1	7	6	15	13	2	16	3	3
ENST00000641626.1	OR2M3	0	0	0	0	0	0	0	0
ENST00000317615.10	PSMG2	8	7	16	30	6	25	9	11
ENST00000314622.8	NSUN3	3	6	7	8	1	11	4	3
ENST00000621332.4	MLLT6	1	2	4	3	3	6	0	2
ENST00000320230.9	SLC25A22	1	3	8	11	3	8	2	2
ENST00000379406.7	NAA16	2	2	4	9	3	11	5	3
ENST00000264265.3	LXN	1	3	9	3	2	2	1	1
ENST00000243298.2	RAB9B	0	1	3	1	0	3	3	0
ENST00000233154.8	NCK2	3	4	4	4	0	2	1	0
ENST00000315915.4	OR4K5	0	0	0	0	0	0	0	0
ENST00000341247.8	LIMA1	7	8	20	24	3	22	7	12
ENST00000339381.5	TAS1R3	0	0	0	0	0	0	0	0
ENST00000313525.3	DNAJC25	2	1	1	3	1	4	0	5
ENST00000357156.6	DYNLRB1	13	21	26	38	13	21	10	12
ENST00000374379.8	CLIC4	12	15	44	60	11	26	23	24
ENST00000381192.8	CD99	3	6	14	29	11	13	7	7
ENST00000437300.2	PRAMEF33	0	0	0	0	0	0	0	0
ENST00000635491.1	HIST1H4H	97	130	261	346	128	224	119	179
ENST00000396554.7	AMPD3	0	0	0	0	1	0	0	0
ENST00000305141.4	NMUR1	0	0	0	0	0	0	0	0
ENST00000608999.5	PPP1R12B	0	1	2	2	1	1	1	0
ENST00000331569.5	ZNF703	58	78	126	147	52	117	55	80
ENST00000587459.1	AC005837.2	2	2	0	2	0	1	1	1
ENST00000367091.7	FCMR	0	0	0	0	0	0	0	0
ENST00000297268.10	COL1A2	0	0	0	0	0	0	0	0
ENST00000312561.8	KIAA1551	4	1	5	8	2	5	2	2
ENST00000324331.10	FARS2	3	2	11	9	0	7	1	4
ENST00000222547.7	BET1	1	2	7	12	2	4	5	5
ENST00000233535.8	SLC30A3	1	0	0	1	1	1	0	0
ENST00000617714.1	PRSS56	0	0	0	0	0	0	0	0
ENST00000359520.11	TECPR2	2	0	7	6	1	2	0	0
ENST00000454545.5	TMEM169	0	0	0	0	0	0	0	0
ENST00000358056.7	GMFB	4	4	10	24	6	12	5	7
ENST00000295225.9	KCNIP3	0	0	0	0	0	0	2	1
ENST00000524782.5	ARFGAP2	9	4	24	36	14	31	7	5
ENST00000378191.4	AJAP1	0	0	0	0	0	0	0	0
ENST00000373857.7	PTAFR	0	0	0	0	0	1	0	0
ENST00000263904.4	STAM2	2	2	12	13	3	6	4	6
ENST00000320246.9	NEK6	8	3	10	9	2	8	3	3
ENST00000370005.3	ELOVL3	0	0	0	0	0	0	0	0
ENST00000521891.6	ZFHX4	3	8	13	19	4	16	3	11
ENST00000253063.3	SESN2	4	9	6	17	6	13	7	6
ENST00000565659.1	HSPB9	0	0	0	0	0	0	0	0
ENST00000366624.7	MAP3K21	6	3	11	6	2	12	2	7
ENST00000291592.5	LRRC3	0	0	0	4	0	1	0	1
ENST00000380219.1	OR51B6	0	0	0	0	0	0	0	0
ENST00000259818.7	TUBB2B	21	27	61	71	25	44	37	37
ENST00000261332.10	ZNF24	23	21	57	75	29	42	24	23
ENST00000617807.2	HNRNPCL3	7	5	20	26	8	7	4	15
ENST00000290158.8	KPNB1	115	136	344	407	141	279	127	178
ENST00000415041.1	USP17L12	0	0	0	0	0	0	0	0
ENST00000375102.3	PLA2G2F	0	0	0	0	0	0	0	0
ENST00000553521.5	SRSF5	33	44	109	124	45	72	26	27
ENST00000254072.6	KRTAP9-8	0	0	0	0	0	0	0	0
ENST00000340398.4	H3F3C	9	22	45	35	13	31	6	14
ENST00000369304.7	ITGA10	0	0	0	0	0	0	0	0
ENST00000496455.6	GMPS	23	50	104	114	43	87	27	51
ENST00000614012.4	MR1	3	1	1	6	0	1	1	4
ENST00000611874.4	ZMYM1	6	5	9	14	5	9	14	12
ENST00000443779.1	SPAAR	0	0	0	0	0	0	0	0
ENST00000323374.8	SPHK1	0	1	4	2	1	2	0	4
ENST00000487418.6	IVD	4	10	20	20	1	20	7	12
ENST00000433922.6	BZW2	12	17	46	59	28	53	28	29
ENST00000352618.8	RAD51AP1	5	15	18	22	8	18	6	15
ENST00000381340.7	ITPR2	1	4	23	14	6	17	5	5
ENST00000373783.2	ADO	3	6	6	11	2	8	4	4
ENST00000450979.2	KDM4E	0	0	0	0	0	0	0	0
ENST00000359866.8	DDA1	5	2	8	3	1	9	2	8
ENST00000301944.2	NXNL1	0	0	0	0	0	0	0	0
ENST00000276520.12	TACC1	1	4	9	9	5	5	2	7
ENST00000375832.4	LY6G6F	0	0	0	0	0	0	0	0
ENST00000379751.4	CENPB	6	5	13	18	8	13	4	10
ENST00000638668.1	AC106774.9	0	0	0	0	0	0	0	0
ENST00000440582.1	KRTAP4-16	0	0	0	0	0	0	0	0
ENST00000368090.3	PIGM	9	3	20	17	4	13	2	5
ENST00000318244.4	OR2AJ1	0	0	0	0	0	0	0	0
ENST00000296452.4	BSN	0	1	4	3	1	3	0	0
ENST00000397762.5	RAB2B	2	3	1	4	3	4	4	2
ENST00000329468.3	NPAP1	0	0	0	0	0	0	0	1
ENST00000327325.9	CLEC4M	0	0	0	0	0	0	0	0
ENST00000302850.9	INSR	2	5	10	4	7	7	4	4
ENST00000358689.8	ENTPD4	0	2	8	6	0	6	4	4
ENST00000396209.5	MGST1	9	16	30	39	18	29	13	21
ENST00000361264.8	DCAF12	1	6	11	19	5	6	6	5
ENST00000275227.8	SLC18B1	2	7	16	22	5	23	11	14
ENST00000399107.5	POLR3G	4	2	6	9	4	6	1	3
ENST00000544303.1	CDY2B	0	0	0	0	0	0	0	0
ENST00000295824.13	EFHB	0	0	0	0	0	0	0	0
ENST00000371361.3	NOC3L	13	18	38	49	12	17	15	27
ENST00000589334.5	TMEM101	3	2	13	10	3	3	8	5
ENST00000367435.3	CDC73	4	14	30	33	10	15	10	18
ENST00000264734.2	CLDN16	0	0	0	0	0	0	0	0
ENST00000306052.10	LRP8	1	2	0	5	3	2	1	5
ENST00000267853.9	MYZAP	0	0	0	0	0	0	0	0
ENST00000427999.6	AC126755.2	0	1	0	0	0	0	0	0
ENST00000233893.9	HSPE1	48	67	194	247	68	143	101	134
ENST00000355265.6	KEL	0	0	0	0	0	0	0	0
ENST00000330494.11	CHD3	9	8	18	16	11	13	7	13
ENST00000232905.3	EIF1B	3	9	11	21	6	15	10	4
ENST00000376371.6	GKAP1	0	0	4	6	1	1	1	4
ENST00000006750.7	CD79B	0	0	0	0	0	0	0	0
ENST00000591035.1	AC005702.2	0	1	0	0	0	2	0	0
ENST00000545950.2	KDM4F	0	0	0	0	0	0	0	0
ENST00000374078.5	ROMO1	17	25	32	46	18	24	18	32
ENST00000274606.7	NHP2	27	60	86	107	57	77	32	32
ENST00000383657.9	HACD2	5	7	23	31	5	23	18	17
ENST00000616191.4	SSX2B	0	0	0	0	0	0	0	0
ENST00000371538.4	COA7	10	15	27	23	10	12	6	15
ENST00000394235.6	ELF2	7	7	12	22	1	19	4	6
ENST00000221476.3	CKM	0	0	0	1	0	0	2	1
ENST00000296028.3	PPBP	0	0	0	0	0	0	0	0
ENST00000287152.11	KIF6	0	0	0	0	0	1	0	0
ENST00000636508.1	AP001160.5	0	0	0	0	0	0	0	0
ENST00000383467.2	LRRC30	0	0	0	0	0	0	0	0
ENST00000510585.2	AC008560.1	0	1	1	0	0	0	0	1
ENST00000409784.7	RAB1A	19	28	64	56	23	46	19	33
ENST00000392288.6	ZNF493	1	2	2	1	3	4	1	1
ENST00000286548.8	GNAQ	1	3	9	10	1	8	1	7
ENST00000376327.5	PLP2	1	3	11	9	3	11	3	1
ENST00000414429.5	ZSCAN31	0	1	0	0	0	0	0	1
ENST00000341469.6	TRIM14	2	1	6	5	0	2	2	2
ENST00000274787.2	HIGD2A	7	14	23	32	14	17	6	12
ENST00000334062.7	RASA3	0	1	1	2	0	1	0	0
ENST00000333933.3	SPIN2B	3	3	0	1	0	2	1	4
ENST00000354219.5	REG4	0	0	0	0	1	0	0	0
ENST00000287461.7	ZNF689	3	3	11	8	8	6	6	5
ENST00000282388.3	ZFP36L2	4	11	10	15	10	12	6	18
ENST00000299565.9	CHRNA5	4	12	17	26	6	15	10	7
ENST00000398594.3	PCDHGB7	0	1	0	1	0	1	1	0
ENST00000446444.1	UGT2B11	0	0	0	0	0	0	0	0
ENST00000369110.7	PREP	18	24	45	55	12	31	8	20
ENST00000300737.8	STIM1	6	6	6	16	5	13	1	15
ENST00000337414.8	ARHGAP6	0	0	0	0	0	0	0	0
ENST00000269397.8	CBX4	7	3	24	13	7	9	4	6
ENST00000421351.3	PERP	11	19	39	38	18	15	17	22
ENST00000373713.6	FABP3	0	0	0	0	0	0	0	0
ENST00000380659.3	TLR7	0	0	0	0	0	0	0	0
ENST00000374092.8	NFS1	10	3	17	22	7	10	10	4
ENST00000400606.6	CLUL1	0	0	0	0	0	0	0	0
ENST00000396152.6	NT5C3A	4	7	19	16	5	16	6	8
ENST00000423007.5	POMT1	5	7	18	29	14	11	4	7
ENST00000243578.7	B9D2	1	0	1	0	0	2	0	3
ENST00000286494.8	ARHGEF25	0	0	1	0	2	0	0	0
ENST00000299424.8	TAF10	8	12	18	24	5	18	6	10
ENST00000342193.8	COBLL1	1	2	6	6	2	7	3	4
ENST00000493196.1	RWDD2B	0	0	4	1	0	0	0	1
ENST00000308022.6	TMEM134	1	0	0	0	0	0	1	0
ENST00000358230.7	TMBIM4	7	3	14	8	7	7	1	10
ENST00000379631.8	STOML3	0	0	0	0	0	0	0	0
ENST00000375300.5	SIK3	5	3	9	15	6	6	4	7
ENST00000278853.9	ZP1	0	0	0	0	0	0	0	0
ENST00000329454.2	C1orf64	0	0	0	0	0	0	0	0
ENST00000395348.7	SLC16A9	1	0	3	3	3	3	3	1
ENST00000379661.7	KATNB1	3	8	17	12	9	15	4	11
ENST00000358450.8	PDE11A	1	0	1	0	0	0	0	0
ENST00000300870.14	ZNF267	1	3	3	9	3	6	3	1
ENST00000327220.9	FAM9B	0	0	0	0	0	0	0	0
ENST00000256108.9	IMPA1	4	5	12	17	5	10	5	5
ENST00000308807.11	MLKL	0	0	0	0	0	0	0	0
ENST00000311117.7	KMT2E	3	2	6	8	2	4	0	3
ENST00000358746.6	TTC37	21	12	62	69	26	59	16	37
ENST00000615612.1	GNAZ	1	0	0	1	0	0	0	3
ENST00000265198.8	IPCEF1	0	0	0	0	1	0	0	0
ENST00000641451.1	OR8B2	0	0	0	0	0	0	0	0
ENST00000610189.1	GPN1	11	10	25	25	14	16	9	7
ENST00000265245.9	LSG1	8	18	34	33	14	24	11	17
ENST00000368602.3	TRAPPC3L	0	0	0	0	0	0	0	0
ENST00000358933.9	EDC4	17	30	59	62	27	55	19	26
ENST00000356539.8	LEKR1	0	0	1	0	0	0	0	0
ENST00000537503.1	TAS2R14	0	0	0	0	0	0	0	0
ENST00000230256.7	UNC93A	0	0	0	0	0	0	0	0
ENST00000421491.3	PABPC4L	0	0	4	6	3	5	0	1
ENST00000591455.5	CYTH1	1	5	8	11	2	5	1	0
