tx_id	gene_name	undepleted	oligo_depletion
ENST00000610854.1	NEFL	92	558
ENST00000404433.5	DNAJC5G	0	0
ENST00000273221.8	IQSEC1	21	144
ENST00000510508.4	DIO3	0	2
ENST00000395833.7	LMO2	1	3
ENST00000318789.8	FOXP1	19	118
ENST00000355327.7	THSD4	3	12
ENST00000436041.5	PRAMEF27	0	0
ENST00000311459.11	ATP5S	16	98
ENST00000266077.4	SLC2A4RG	6	43
ENST00000404489.2	TXNRD3NB	0	0
ENST00000260947.8	BARD1	26	150
ENST00000379361.4	PTCHD1	2	7
ENST00000312358.11	SPEG	3	22
ENST00000322244.9	UBA6	75	513
ENST00000591834.1	AC023509.3	12	65
ENST00000383811.7	CRELD1	6	26
ENST00000229402.3	KLRB1	0	0
ENST00000284878.11	CXADR	16	88
ENST00000334221.4	C1QL4	1	7
ENST00000226524.3	PF4V1	0	0
ENST00000326279.10	LIN28A	0	0
ENST00000340345.5	KRTAP24-1	0	0
ENST00000239151.5	HOXB5	2	2
ENST00000525199.1	ZNF705E	0	0
ENST00000321143.8	HCCS	60	324
ENST00000396651.7	RPS8	2472	15570
ENST00000270357.9	RNPEPL1	5	15
ENST00000257013.8	RTL8C	98	630
ENST00000333926.5	CISD1	56	419
ENST00000435506.6	NT5C3B	48	251
ENST00000394224.3	SIPA1	8	48
ENST00000341685.8	MYL1	0	0
ENST00000406890.6	STEAP1B	4	35
ENST00000263563.6	PALD1	19	109
ENST00000528368.2	C1QTNF5	0	0
ENST00000324288.12	CIITA	0	0
ENST00000600835.6	IL12RB1	0	0
ENST00000393217.6	LRRIQ1	3	13
ENST00000594901.1	ZNF587B	9	44
ENST00000230301.8	C6orf118	0	1
ENST00000476907.5	TUT1	58	271
ENST00000488300.5	RNF182	0	16
ENST00000320805.8	NFATC2IP	26	186
ENST00000417640.6	NECAB1	0	0
ENST00000368115.5	FCER1A	0	0
ENST00000300227.12	CCDC178	0	4
ENST00000411995.6	ZFP69B	2	11
ENST00000554643.5	HSD17B6	5	26
ENST00000408973.2	LCNL1	0	0
ENST00000600245.1	ZNF574	59	296
ENST00000328882.6	OR4F6	0	0
ENST00000517562.2	C8orf88	12	74
ENST00000435159.2	TMEM132C	1	0
ENST00000263094.10	ABCA7	10	36
ENST00000375547.6	PROZ	0	0
ENST00000392358.6	GPS1	130	1005
ENST00000257897.7	AGAP2	0	5
ENST00000308027.6	SLC16A13	4	27
ENST00000542437.1	CCDC166	1	0
ENST00000293889.10	CCDC78	0	0
ENST00000377264.7	ATG2A	27	164
ENST00000308677.8	PRKACA	80	479
ENST00000378187.2	ERICH4	0	0
ENST00000324411.8	HKR1	4	13
ENST00000418842.6	GCG	0	0
ENST00000552551.5	KRT8	10	47
ENST00000330884.8	SULT4A1	1	15
ENST00000409850.5	CPVL	66	339
ENST00000395323.7	LBH	3	7
ENST00000304698.9	FAM171B	7	32
ENST00000392627.5	GPRC5C	2	11
ENST00000320081.9	CLIP4	8	17
ENST00000325926.3	RPRM	1	4
ENST00000357002.4	ZNF254	2	10
ENST00000514853.3	CCDC192	0	1
ENST00000558012.5	PSTPIP1	0	1
ENST00000369535.4	NRAS	57	280
ENST00000556816.5	ISCA2	33	175
ENST00000456951.5	TSGA13	0	0
ENST00000284073.6	MSI2	43	244
ENST00000264474.3	CSTA	2	4
ENST00000297770.9	CPA6	0	0
ENST00000366480.5	OR2AK2	0	0
ENST00000305786.6	CYCS	356	2104
ENST00000381032.5	VCX3B	0	0
ENST00000374168.6	RPS6KA1	24	171
ENST00000360614.7	LONP1	150	899
ENST00000039989.8	TTC17	20	150
ENST00000265807.7	SH2D4A	7	60
ENST00000378825.4	CCDC3	2	32
ENST00000341016.4	HYPM	0	0
ENST00000328205.9	LIN9	43	251
ENST00000376840.8	TBC1D8	1	15
ENST00000273951.12	GC	0	0
ENST00000542570.5	TOP3A	27	249
ENST00000262746.5	PRDX1	880	5625
ENST00000370902.7	EXOSC1	42	272
ENST00000254663.10	SCLY	33	210
ENST00000441463.2	PDK3	36	187
ENST00000403299.5	CARD10	2	27
ENST00000296736.3	TIGD6	6	29
ENST00000264501.8	KIAA1109	7	47
ENST00000331327.4	PURA	57	285
ENST00000156626.11	ST6GALNAC1	0	0
ENST00000283635.7	CD8A	0	0
ENST00000338305.6	LRFN2	0	0
ENST00000282466.3	IGSF10	0	0
ENST00000447346.6	IL31RA	0	1
ENST00000434316.6	TMCO3	3	25
ENST00000550708.1	OR11H12	0	0
ENST00000360358.3	OR2W3	0	0
ENST00000289361.10	BTN3A1	1	7
ENST00000266987.6	TARBP2	37	234
ENST00000176643.10	ALDH3A2	56	391
ENST00000417209.2	RGS21	0	0
ENST00000333634.8	SH3BGR	3	19
ENST00000526683.5	PUF60	444	2653
ENST00000283357.9	FAM81B	0	0
ENST00000417314.2	KBTBD8	8	77
ENST00000359314.5	CD2AP	40	240
ENST00000447370.6	SIGLEC11	0	0
ENST00000335135.8	GATA4	22	175
ENST00000395065.7	NXF3	0	0
ENST00000368911.7	CDK19	5	23
ENST00000420175.2	ASB10	0	0
ENST00000280097.4	HNMT	0	0
ENST00000247270.3	EVI2A	0	0
ENST00000305866.9	VPS50	19	151
ENST00000602662.1	MINOS1-NBL1	0	20
ENST00000326639.10	LARP1B	23	157
ENST00000368195.3	INSRR	0	0
ENST00000257552.6	MSI1	27	212
ENST00000326621.9	VSIG2	0	0
ENST00000374642.7	C1QA	0	0
ENST00000389063.2	DCP2	35	264
ENST00000377721.3	KRTAP9-2	0	0
ENST00000573882.5	CARD14	1	0
ENST00000309668.2	INHBC	0	0
ENST00000251296.3	IGSF21	0	3
ENST00000240123.11	SORBS3	13	132
ENST00000549117.5	CD63	137	888
ENST00000358739.4	HIST1H2AI	476	3156
ENST00000308059.10	DLEC1	1	0
ENST00000216554.7	EIF5	206	1356
ENST00000309042.11	REST	39	329
ENST00000357348.9	RTFDC1	87	598
ENST00000323030.5	DUOXA2	0	0
ENST00000315392.8	PLXDC1	1	2
ENST00000389125.7	GRIK1	0	1
ENST00000381312.5	ADARB2	0	1
ENST00000329357.6	FAM47B	0	0
ENST00000556826.5	SLC35F4	0	0
ENST00000266395.2	PDE6H	0	0
ENST00000252011.7	DHX35	13	90
ENST00000368775.3	C1orf68	0	0
ENST00000613549.2	DOC2B	0	0
ENST00000591247.5	LSM12	104	654
ENST00000343796.6	NR3C1	51	206
ENST00000368905.8	SCNM1	36	241
ENST00000538986.1	TAS2R20	0	0
ENST00000525144.6	KIRREL3	0	0
ENST00000295006.5	CAPN2	115	683
ENST00000296350.9	MELTF	17	85
ENST00000263918.8	STRN	45	229
ENST00000409561.1	C2orf78	0	0
ENST00000361475.6	TGM2	1	13
ENST00000378106.9	NDUFAF5	12	66
ENST00000422081.6	AC244197.3	2	10
ENST00000398117.1	BCL2	1	3
ENST00000585580.3	TSSK6	0	0
ENST00000527729.5	CKLF-CMTM1	2	15
ENST00000556564.5	PTPN21	7	26
ENST00000360535.8	CLIP3	0	0
ENST00000311832.5	COMMD1	16	119
ENST00000367963.7	MOXD1	23	138
ENST00000312499.5	RMI2	18	68
ENST00000360840.9	MRPL37	190	1152
ENST00000623063.3	ADSL	256	1596
ENST00000335514.9	ATPIF1	215	1345
ENST00000252835.4	OR11H1	0	0
ENST00000282251.9	CWF19L2	10	143
ENST00000370328.3	GABRE	0	0
ENST00000323853.9	SNRNP200	510	3209
ENST00000377065.8	ZNF41	6	36
ENST00000373302.7	STXBP1	26	195
ENST00000397942.3	SOCS6	11	49
ENST00000584068.3	AC243756.1	55	374
ENST00000415259.5	TEX264	58	292
ENST00000302247.2	DEFB4A	0	0
ENST00000531499.2	GPR68	0	0
ENST00000595235.5	SSX4B	0	0
ENST00000315567.12	MRPL1	48	337
ENST00000370300.8	MTO1	35	193
ENST00000371311.4	CT47B1	0	0
ENST00000388822.9	METTL14	22	138
ENST00000294353.6	ZYG11B	31	286
ENST00000303415.7	SIRPG	1	1
ENST00000597410.1	AC003002.3	0	2
ENST00000248594.10	PTPN12	11	81
ENST00000233379.8	FAHD2A	21	182
ENST00000603357.2	TIGD2	5	25
ENST00000309950.7	DAPL1	0	0
ENST00000361243.6	AKAP13	48	279
ENST00000342868.6	BTNL3	0	0
ENST00000348925.2	ALDH5A1	34	227
ENST00000615853.1	H2AFB3	0	0
ENST00000306732.7	PITX2	13	106
ENST00000581193.5	MYL12B	92	611
ENST00000256379.9	MED6	53	306
ENST00000265018.3	FAM184B	0	0
ENST00000371804.3	IFIT1	1	8
ENST00000285871.4	CCDC146	1	0
ENST00000372972.6	CSTF2	117	811
ENST00000406246.7	RELA	72	525
ENST00000297107.10	GALNT10	8	67
ENST00000276659.9	RSPO2	0	0
ENST00000310127.10	ATP8B3	0	4
ENST00000317683.3	FBXO46	14	72
ENST00000378891.9	DVL1	20	91
ENST00000373024.7	INPP5B	14	111
ENST00000217246.8	MACROD2	0	8
ENST00000267814.13	SORD	86	458
ENST00000318312.11	BBS1	14	74
ENST00000357324.10	ATP13A1	57	361
ENST00000393459.5	SFXN3	2	20
ENST00000368226.8	PTPRK	14	125
ENST00000262039.8	PIK3C3	32	167
ENST00000567109.5	CDH13	0	0
ENST00000332281.5	SNAI3	0	2
ENST00000392481.6	RFC4	97	621
ENST00000398988.7	KSR1	5	32
ENST00000311481.10	RAB1B	116	776
ENST00000315660.8	TSC22D3	36	209
ENST00000378669.5	COX7A2L	57	396
ENST00000254810.8	H3F3B	355	2292
ENST00000266037.9	DOCK3	6	38
ENST00000263045.8	CRISP3	0	0
ENST00000511600.5	RNF4	20	135
ENST00000204517.10	TFAP4	66	386
ENST00000272217.6	ARL8A	15	83
ENST00000367178.7	SCAF8	74	503
ENST00000305031.4	CHSY3	3	48
ENST00000336458.12	EIF5A	797	4830
ENST00000377009.7	CST11	0	0
ENST00000309384.2	KLRC4	0	0
ENST00000306801.7	RPTOR	45	304
ENST00000357396.7	CEACAM3	0	0
ENST00000276480.11	ST18	0	0
ENST00000511568.1	USP17L17	0	0
ENST00000357037.5	CAVIN1	15	89
ENST00000369872.3	SYPL2	5	30
ENST00000244571.4	AARS2	35	229
ENST00000295628.3	LRRC58	66	395
ENST00000282406.8	PLEKHH2	6	14
ENST00000287239.8	KAT6B	25	140
ENST00000251241.8	DHX40	91	494
ENST00000265348.7	CUL7	18	130
ENST00000357731.9	NEGR1	1	6
ENST00000309017.7	PTPN7	0	0
ENST00000376752.8	PCSK5	9	60
ENST00000261070.6	COX17	54	369
ENST00000361288.8	TAF11	41	298
ENST00000265616.9	UBXN8	24	100
ENST00000262644.8	IMPAD1	34	198
ENST00000290765.8	GSTT2B	0	0
ENST00000259963.3	FAM8A1	64	272
ENST00000440960.5	PRELID3A	1	5
ENST00000570137.6	CDYL2	3	15
ENST00000611905.1	CCL16	0	0
ENST00000406323.3	ZNRF3	9	84
ENST00000392456.3	CCDC50	15	179
ENST00000377326.7	MEN1	110	683
ENST00000296597.9	NDUFAF2	58	318
ENST00000282091.5	PTH	0	0
ENST00000300026.3	PPIB	219	1438
ENST00000392653.2	SPRR2A	0	0
ENST00000394836.6	RAB3IL1	3	37
ENST00000520727.5	ZFAT	10	104
ENST00000314669.9	SLC13A2	0	0
ENST00000242208.4	INHBA	0	2
ENST00000446488.7	NFRKB	81	476
ENST00000261489.6	TSC22D1	23	115
ENST00000604000.3	LIX1L	42	278
ENST00000299300.10	CCT2	675	4317
ENST00000397068.7	ART5	4	31
ENST00000304743.6	PCNX1	17	171
ENST00000325844.8	MRPS11	62	425
ENST00000241416.11	ACVR2A	16	78
ENST00000618116.4	OBP2B	0	1
ENST00000368149.2	ARHGAP18	7	49
ENST00000397056.1	HRH1	0	1
ENST00000417443.2	SMIM10L2A	1	10
ENST00000322349.12	EEA1	46	297
ENST00000341189.8	ARMCX3	19	169
ENST00000304771.7	MAP6	0	0
ENST00000563634.1	AC026464.3	7	32
ENST00000432920.2	AL117348.2	35	249
ENST00000322723.8	NCL	1802	10947
ENST00000299155.9	AMN	0	0
ENST00000320172.10	FAM46A	8	64
ENST00000360864.8	DNAJC5	41	251
ENST00000358117.9	MPPED2	1	9
ENST00000372525.5	C1orf50	12	50
ENST00000390649.7	NLRP5	0	0
ENST00000597630.2	AC010616.1	0	2
ENST00000353999.6	EIF4H	383	2461
ENST00000333167.12	ACAA1	27	206
ENST00000263863.8	GNLY	0	0
ENST00000398514.7	DPYSL3	68	510
ENST00000375544.7	ASPN	0	0
ENST00000302513.6	C2orf15	1	1
ENST00000361528.8	CNOT4	23	229
ENST00000557008.2	BCL2L2-PABPN1	80	570
ENST00000342415.5	SNRNP48	19	154
ENST00000260970.7	PPIG	88	521
ENST00000320892.10	RNF144A	1	27
ENST00000358511.10	COL6A6	0	2
ENST00000373237.3	PSMB2	264	1818
ENST00000305877.12	BCR	49	347
ENST00000368924.7	DDO	0	0
ENST00000360228.10	CACNA1A	0	1
ENST00000320065.1	OR2G2	0	0
ENST00000302909.3	KCNK3	0	0
ENST00000258062.9	REPS1	71	552
ENST00000343849.2	CAV3	0	0
ENST00000349938.8	ARMC9	12	99
ENST00000328046.8	KLHL15	54	357
ENST00000406797.5	PRKAR1B	20	114
ENST00000549396.5	PPFIA2	4	7
ENST00000072869.8	ADCK2	32	136
ENST00000396865.6	SLC38A9	22	133
ENST00000288723.8	RAB28	5	50
ENST00000556492.5	NAA30	30	167
ENST00000263066.10	LDB3	0	0
ENST00000539261.5	MGP	0	0
ENST00000371226.7	OMA1	25	150
ENST00000595042.5	FPR1	0	0
ENST00000525621.5	TYK2	20	144
ENST00000256689.9	SLC38A2	97	684
ENST00000323346.9	SLC17A8	0	0
ENST00000526793.5	KBTBD3	1	4
ENST00000524542.2	AC018793.4	0	0
ENST00000439435.2	FGF16	0	0
ENST00000615966.1	HIST1H2BB	102	547
ENST00000382828.2	KRTAP20-4	0	0
ENST00000355070.6	BBS9	10	71
ENST00000530810.1	OR52B2	0	0
ENST00000349048.8	PFKL	132	741
ENST00000325006.7	AHCYL2	17	147
ENST00000292363.9	RNF126	52	365
ENST00000511455.6	ANKRD13D	3	23
ENST00000400100.5	SNRPN	5	13
ENST00000636849.1	UMAD1	9	69
ENST00000335251.10	INTU	8	85
ENST00000379245.8	FEZ2	24	184
ENST00000341415.2	IGFL3	0	0
ENST00000361115.4	CCL28	0	1
ENST00000526136.1	PCDHA2	0	1
ENST00000317746.2	UGT2B17	0	0
ENST00000429354.3	AC018755.2	0	0
ENST00000475668.6	MGAM	0	0
ENST00000318682.10	EIF4E1B	0	0
ENST00000381394.8	MBD3L4	0	0
ENST00000498165.5	PPM1L	11	69
ENST00000216038.5	RTCB	237	1668
ENST00000342694.6	NPR2	0	1
ENST00000334166.8	LYPD6	0	5
ENST00000261208.7	HAL	0	0
ENST00000261918.8	SEMA7A	3	13
ENST00000361256.9	SPOUT1	50	273
ENST00000367024.5	TRAF3IP3	0	1
ENST00000240922.7	NAA50	139	777
ENST00000380520.5	SERPINB6	74	285
ENST00000375765.4	DIRAS2	0	0
ENST00000641181.1	OR52N5	0	0
ENST00000410009.4	CD207	0	3
ENST00000341199.10	SIMC1	31	183
ENST00000389960.8	SYTL2	0	2
ENST00000632600.1	TEX13C	0	1
ENST00000373146.5	ST6GALNAC6	1	5
ENST00000397911.4	KRTAP10-9	0	0
ENST00000334274.8	TCP11L1	13	115
ENST00000302291.8	LUZP1	33	156
ENST00000379589.3	LHFPL6	9	36
ENST00000502492.5	SNF8	66	437
ENST00000612501.1	PPP1R9B	19	89
ENST00000281441.7	TMEM45B	0	0
ENST00000367459.7	RGS1	0	0
ENST00000393382.7	TTLL6	0	2
ENST00000203630.9	MLF2	182	1065
ENST00000397195.9	PAFAH1B1	107	563
ENST00000374839.7	ZC4H2	4	39
ENST00000416321.5	DEPDC4	2	6
ENST00000258739.8	KDELR2	141	995
ENST00000376495.4	OTUD1	12	62
ENST00000525123.5	AGBL2	0	0
ENST00000286298.4	SLC26A2	40	212
ENST00000392006.7	HNRNPUL1	318	1721
ENST00000295756.10	TRAT1	0	0
ENST00000375471.4	PADI1	0	0
ENST00000536498.5	SEBOX	0	0
ENST00000366872.9	CAPN8	0	0
ENST00000264187.6	NID1	114	762
ENST00000359263.8	MYOF	0	4
ENST00000513610.5	MYO10	36	235
ENST00000398138.4	RDH16	0	0
ENST00000397659.8	TCTN1	9	69
ENST00000355947.6	TRIM4	21	179
ENST00000359651.7	ELF3	0	0
ENST00000264883.7	NUP54	48	358
ENST00000474889.5	PTPRG	21	114
ENST00000272438.8	TEX261	14	123
ENST00000451024.4	NKX1-2	2	6
ENST00000245934.11	SYMPK	96	716
ENST00000411948.6	COX20	19	119
ENST00000328879.8	KLHL22	12	96
ENST00000360315.7	GATAD2A	78	436
ENST00000342932.7	PPCDC	10	96
ENST00000342213.2	CLEC14A	0	0
ENST00000392750.6	PDCD10	38	256
ENST00000273359.7	ABHD10	58	388
ENST00000269980.6	BCKDHA	32	183
ENST00000269919.10	PGPEP1	0	10
ENST00000276066.4	RAB41	0	0
ENST00000350027.8	TAF1A	19	104
ENST00000359801.7	SIRPB2	0	0
ENST00000253807.2	PCDHAC1	0	0
ENST00000338222.6	UBQLN2	104	815
ENST00000283033.9	TXNDC11	5	66
ENST00000344063.6	RPL28	1002	6276
ENST00000331768.9	SETD3	41	297
ENST00000409998.5	CALCRL	0	0
ENST00000335968.7	TARSL2	27	223
ENST00000548198.5	DTX3	7	33
ENST00000602390.5	COMMD3-BMI1	45	257
ENST00000529803.1	OMP	0	0
ENST00000165524.1	PRLH	0	0
ENST00000393140.5	PRIMA1	0	5
ENST00000306024.3	LSM3	96	585
ENST00000321660.1	GJD4	0	0
ENST00000251595.10	HBA2	3	18
ENST00000245960.9	CDC25B	41	342
ENST00000350427.4	C7orf25	5	70
ENST00000300176.8	AGFG2	9	37
ENST00000517876.5	CNOT8	40	216
ENST00000330828.2	C12orf60	2	26
ENST00000389614.5	GPX2	0	0
ENST00000374811.7	LAS1L	124	809
ENST00000267549.4	GPR65	0	0
ENST00000210633.3	SEMA4G	0	5
ENST00000261183.7	OSBPL8	50	320
ENST00000284951.9	SEL1L2	0	0
ENST00000299174.9	PPP1R14D	0	1
ENST00000307630.4	YWHAG	222	1477
ENST00000344420.9	SLC35F6	36	226
ENST00000527353.1	PIGY	2	21
ENST00000367922.7	DDR2	26	97
ENST00000355502.7	PDE4C	0	0
ENST00000637612.1	LINC00694	0	0
ENST00000332958.2	RFX6	0	5
ENST00000370445.4	BARHL2	1	17
ENST00000241453.11	FLT3	1	1
ENST00000320027.9	HSPH1	279	1853
ENST00000253814.5	NDFIP1	124	754
ENST00000356595.8	PTGER3	0	3
ENST00000322897.10	NAPG	20	103
ENST00000622909.4	OFCC1	0	0
ENST00000396009.7	NFATC2	1	1
ENST00000399635.3	TSSK2	0	0
ENST00000614994.4	ZNF285	0	3
ENST00000410066.5	ZNF385B	0	1
ENST00000525428.5	CLNS1A	216	1240
ENST00000399932.7	FAM234A	17	45
ENST00000493037.5	RUNDC3B	3	37
ENST00000394688.7	BRD7	32	235
ENST00000233840.3	NEU2	0	0
ENST00000299238.6	HPS6	30	212
ENST00000311403.4	ZBTB4	3	34
ENST00000641359.1	AC097662.2	0	1
ENST00000403593.8	SDSL	2	18
ENST00000260227.4	MMP7	0	0
ENST00000619989.1	CCL3L3	0	0
ENST00000276416.10	BIN3	13	77
ENST00000409280.5	C7orf31	1	11
ENST00000008938.4	PGLYRP1	0	0
ENST00000295688.7	CCT3	1404	8399
ENST00000337132.9	NECAP2	43	274
ENST00000300605.10	HDHD2	18	111
ENST00000306901.8	CHRNA7	5	13
ENST00000390665.8_PAR_Y	PPP2R3B	6	59
ENST00000232501.7	NPRL2	20	151
ENST00000254043.7	KRT15	0	0
ENST00000402802.7	PDGFA	0	1
ENST00000366820.9	LEFTY2	0	0
ENST00000287437.7	NSMCE2	37	167
ENST00000281047.3	MSGN1	0	0
ENST00000327365.8	GGT5	0	0
ENST00000379509.7	LCLAT1	35	360
ENST00000428149.6	ALKBH8	23	113
ENST00000284061.7	DGKE	4	70
ENST00000394709.2	HSPA2	50	296
ENST00000378043.8	BEST1	0	4
ENST00000518698.5	C8orf34	0	5
ENST00000234701.7	CLCA1	0	0
ENST00000376573.8	PIP4K2A	27	107
ENST00000261721.8	BTBD1	65	382
ENST00000397542.6	CDHR5	0	0
ENST00000262065.7	MMD	0	3
ENST00000627934.2	POM121	42	373
ENST00000388995.10	FAM83G	3	17
ENST00000380495.8	FAM57B	0	0
ENST00000272252.9	GALM	23	176
ENST00000252485.8	NECTIN2	34	182
ENST00000373519.1	PABPC1L2A	0	1
ENST00000432622.1	FAM229A	0	2
ENST00000397641.7	MORC2	41	248
ENST00000617999.4	UPK1A	0	0
ENST00000282849.9	ADAMTS18	0	2
ENST00000192788.5	UHRF1BP1	25	192
ENST00000458657.6	C1orf228	1	3
ENST00000444335.1	KRTAP21-3	0	0
ENST00000338641.8	NF2	40	184
ENST00000302955.10	DLG4	1	1
ENST00000209875.8	CBX5	79	611
ENST00000393593.7	IRF2	2	23
ENST00000317268.7	SEPT4	1	17
ENST00000360121.4	SPN	0	2
ENST00000357277.7	REPS2	1	19
ENST00000409978.5	ARHGEF33	0	1
ENST00000322748.7	ZNF18	16	63
ENST00000320201.8	PITPNM2	2	17
ENST00000594199.2	SLC25A53	0	9
ENST00000526900.1	SAA2	0	0
ENST00000358130.6	HMGN5	65	463
ENST00000322246.4	DEFB112	0	0
ENST00000346279.3	XAGE3	0	0
ENST00000368685.5	SNAPIN	42	243
ENST00000640846.1	AC233724.21	0	0
ENST00000301686.12	METTL26	51	407
ENST00000641993.1	OR5M3	0	0
ENST00000274853.7	PPP1R18	1	10
ENST00000239451.6	SLC25A2	1	0
ENST00000418100.5	ZNF724	8	51
ENST00000395097.6	NR4A3	3	14
ENST00000334815.4	HPDL	0	0
ENST00000538312.5	FAM46D	0	0
ENST00000366667.4	AGT	0	0
ENST00000343534.9	C1orf162	0	0
ENST00000382545.4	KCNA1	0	1
ENST00000349752.9	GALNT14	8	56
ENST00000342628.6	FOXM1	31	224
ENST00000261835.7	CYP46A1	0	2
ENST00000533448.1	CALCB	17	112
ENST00000374694.2	FZD8	14	126
ENST00000394481.5	FAM107A	0	0
ENST00000372923.7	DNM1	19	112
ENST00000396925.1	CLDN6	1	13
ENST00000293405.7	IZUMO2	0	0
ENST00000215115.4	BCL7C	25	160
ENST00000565365.1	TMEM249	0	0
ENST00000265440.11	TFEC	0	0
ENST00000289359.6	MITD1	15	113
ENST00000367630.8	VTA1	99	617
ENST00000374469.5	SVEP1	1	22
ENST00000245816.8	CLPP	109	774
ENST00000265881.9	REXO2	64	344
ENST00000288985.11	ERCC6L2	19	66
ENST00000185150.8	ERLEC1	14	86
ENST00000346027.9	TLK2	27	223
ENST00000373644.4	TET1	25	147
ENST00000586602.5	ZNF121	16	139
ENST00000371085.7	GNAS	1073	6609
ENST00000323588.8	PPM1M	2	6
ENST00000251020.8	SALL1	32	250
ENST00000378198.8	TDP2	57	311
ENST00000331302.11	RPH3AL	1	5
ENST00000398665.7	DOT1L	38	298
ENST00000374789.7	PARD3	36	239
ENST00000356166.10	FBRS	62	346
ENST00000275072.4	PM20D2	81	551
ENST00000367064.7	CD55	37	225
ENST00000403729.6	ANTXR2	11	55
ENST00000563588.5	PHKG2	30	166
ENST00000378166.8	CASK	30	220
ENST00000266085.6	TIMP3	29	188
ENST00000265732.9	RBM48	16	64
ENST00000280665.10	DCP1B	23	126
ENST00000247020.8	SDF2	27	146
ENST00000371172.7	OPALIN	0	0
ENST00000322301.4	OR7A5	0	0
ENST00000325752.7	TUBD1	12	94
ENST00000329805.5	MFSD6L	0	0
ENST00000490594.1	AC083800.1	0	0
ENST00000349015.7	ALDH3B2	0	0
ENST00000392518.8	CPT1C	6	35
ENST00000444643.6	DNAJB12	38	272
ENST00000239032.3	PRLHR	0	0
ENST00000264313.10	SLAIN2	26	163
ENST00000291442.3	NR2F6	43	203
ENST00000450295.5	SEMA4D	3	17
ENST00000598513.5	ZNF677	0	2
ENST00000276198.5	HTR2C	0	2
ENST00000475153.5	ZNF398	36	232
ENST00000525899.5	GJB7	0	1
ENST00000616365.1	HIST1H3I	9	58
ENST00000614302.4	ACSF3	22	143
ENST00000299275.10	PLEKHA5	16	114
ENST00000368605.2	FAM26F	0	0
ENST00000265651.7	FBXO3	42	402
ENST00000556883.1	MOAP1	7	68
ENST00000308227.2	RNASE8	0	0
ENST00000274625.5	FGF18	0	0
ENST00000306011.4	ATOH1	0	2
ENST00000373715.10	SRSF3	751	5219
ENST00000534062.1	RTL1	0	0
ENST00000393366.6	ATP5G1	202	1340
ENST00000274599.9	ZNF300	0	25
ENST00000249647.7	SNAP23	36	206
ENST00000262506.7	CSNK2A2	60	444
ENST00000409618.5	ATG9A	43	402
ENST00000536324.3	SP7	0	0
ENST00000369014.9	ENSA	130	790
ENST00000377386.7	TGOLN2	48	321
ENST00000448120.6	TULP3	19	139
ENST00000392769.6	CEP112	4	35
ENST00000261537.6	MIB1	62	369
ENST00000641071.1	OR10AG1	0	0
ENST00000312865.10	MED25	89	533
ENST00000621053.1	AL021997.3	0	3
ENST00000336617.7	RNASEH2B	28	198
ENST00000378616.3	XK	1	22
ENST00000251453.7	RPS16	1543	9784
ENST00000357325.9	HDGF	188	1210
ENST00000392283.8	PPIL3	18	97
ENST00000243314.5	MAGEA9	1	6
ENST00000375905.8	ACBD5	17	90
ENST00000377658.8	KLHL21	45	281
ENST00000446526.7	PRPSAP1	40	247
ENST00000322623.9	RUVBL1	261	1777
ENST00000361837.8	C16orf59	23	149
ENST00000389061.9	SACM1L	50	402
ENST00000263846.8	SYT7	0	16
ENST00000253801.6	G6PC	0	0
ENST00000521315.5	SFTPC	0	0
ENST00000394052.4	KRT222	0	11
ENST00000350119.8	DOC2A	4	11
ENST00000617453.1	KRTAP4-9	0	0
ENST00000456354.6	CATSPER4	0	0
ENST00000274712.7	ZMAT2	70	362
ENST00000600213.3	MTRNR2L12	0	0
ENST00000369929.8	OPN1MW2	0	0
ENST00000295542.5	DCST1	0	1
ENST00000316073.3	RPTN	0	0
ENST00000262613.9	SLC9A3R1	58	335
ENST00000263026.9	EEF2K	29	162
ENST00000219599.7	CRYM	1	13
ENST00000263798.7	TYRO3	11	61
ENST00000314915.6	BDNF	0	1
ENST00000355025.7	INCA1	0	3
ENST00000617428.2	AC008878.3	12	88
ENST00000241052.4	CAT	49	265
ENST00000374408.3	FAM83C	0	1
ENST00000324379.9	PPIE	69	418
ENST00000254667.7	PTPRE	0	0
ENST00000372126.3	C10orf99	0	0
ENST00000274278.7	UGT3A1	1	2
ENST00000394143.5	ADGRG4	0	1
ENST00000574733.5	NMRAL1	18	106
ENST00000205636.3	CMTM6	29	236
ENST00000333430.5	S1PR5	1	11
ENST00000614830.4	NOP16	131	750
ENST00000373135.7	L3MBTL1	0	7
ENST00000312579.3	CCDC85B	40	264
ENST00000367066.7	TAGAP	0	0
ENST00000408967.2	TMEM257	0	0
ENST00000355610.8	MORC4	46	357
ENST00000416044.1	KRTAP25-1	0	0
ENST00000362072.7	DRD2	1	0
ENST00000274242.9	RPL37	1057	6681
ENST00000310914.9	IQCF1	0	0
ENST00000548523.5	C19orf67	0	1
ENST00000260508.8	KYAT3	43	225
ENST00000612078.4	CYP4F8	0	0
ENST00000531323.1	UQCC3	31	155
ENST00000332826.6	ANO9	0	0
ENST00000290949.7	ATP6V0D1	116	747
ENST00000448108.6	TAF1D	12	109
ENST00000343998.7	FAM69C	0	0
ENST00000377374.8	SLC39A12	0	0
ENST00000014930.8	HEBP1	47	251
ENST00000328923.7	SHMT2	440	2708
ENST00000254718.8	MYBBP1A	341	2212
ENST00000340305.9	TMEM201	50	229
