tx_id	gene_name	NEBNext_20_34	undepleted_20_34	NEBNext_20_60	undepleted_20_60
ENST00000263026.9	EEF2K	21	8	10	4
ENST00000219599.7	CRYM	0	0	0	0
ENST00000263798.7	TYRO3	8	2	3	3
ENST00000314915.6	BDNF	0	0	0	0
ENST00000355025.7	INCA1	0	0	1	0
ENST00000222382.5	CYP3A43	0	0	0	0
ENST00000241052.4	CAT	200	93	95	16
ENST00000374408.3	FAM83C	0	0	0	0
ENST00000324379.9	PPIE	46	11	27	4
ENST00000254667.7	PTPRE	0	0	0	0
ENST00000359321.1	XRCC2	6	7	3	1
ENST00000372126.3	C10orf99	0	0	0	0
ENST00000274278.7	UGT3A1	0	0	0	0
ENST00000394143.5	ADGRG4	0	0	0	0
ENST00000574733.5	NMRAL1	6	4	5	3
ENST00000205636.3	CMTM6	26	7	10	2
ENST00000333430.5	S1PR5	0	0	0	0
ENST00000614830.4	NOP16	48	13	18	6
ENST00000373135.7	L3MBTL1	2	0	0	0
ENST00000367066.7	TAGAP	0	0	0	0
ENST00000408967.2	TMEM257	0	0	0	0
ENST00000355610.8	MORC4	0	0	0	0
ENST00000416044.1	KRTAP25-1	0	0	0	0
ENST00000362072.7	DRD2	0	0	0	0
ENST00000274242.9	RPL37	447	358	240	112
ENST00000310914.9	IQCF1	0	0	0	0
ENST00000548523.5	C19orf67	0	0	1	0
ENST00000260508.8	KYAT3	30	10	18	1
ENST00000612078.4	CYP4F8	0	0	0	0
ENST00000531323.1	UQCC3	2	2	6	0
ENST00000332826.6	ANO9	0	0	1	0
ENST00000290949.7	ATP6V0D1	53	18	25	7
ENST00000448108.6	TAF1D	32	8	11	5
ENST00000343998.7	FAM69C	0	1	0	0
ENST00000377374.8	SLC39A12	0	0	0	0
ENST00000014930.8	HEBP1	2	1	3	0
ENST00000328923.7	SHMT2	130	47	43	10
ENST00000254718.8	MYBBP1A	66	24	37	5
ENST00000340305.9	TMEM201	29	16	10	2
ENST00000355773.5	SLC17A5	2	1	1	0
ENST00000334678.7	RPS19BP1	3	5	6	0
ENST00000460843.5	EHMT1	24	9	7	2
ENST00000369163.3	HIST1H3H	516	238	230	52
ENST00000348225.6	PTN	0	0	0	0
ENST00000220849.9	EIF3E	419	186	155	43
ENST00000400068.7	SIRPA	0	0	0	0
ENST00000011292.7	CPA1	0	0	0	0
ENST00000374287.7	C9orf84	0	0	0	0
ENST00000253968.10	BARX1	0	0	0	0
ENST00000302006.3	IRX1	0	0	0	0
ENST00000326793.10	ACAP2	35	19	15	7
ENST00000443659.6	NKIRAS1	0	3	1	0
ENST00000641693.1	OR2A5	0	0	0	0
ENST00000262150.6	CDH19	0	0	0	0
ENST00000295121.10	WDR92	6	3	0	2
ENST00000638767.1	AP001273.2	10	6	11	2
ENST00000300714.7	TEPSIN	1	2	3	0
ENST00000333651.10	HMG20B	23	10	17	5
ENST00000396315.5	LILRB1	0	0	0	0
ENST00000337872.8	ZBTB49	1	0	0	0
ENST00000373693.3	CXCR3	0	0	0	0
ENST00000415136.6	DDOST	244	76	96	19
ENST00000400588.5	GAB4	0	0	0	0
ENST00000282611.7	CATSPER3	0	0	0	0
ENST00000366956.9	PTPN14	1	0	0	0
ENST00000542433.1	OR10G2	0	0	0	0
ENST00000349215.7	HPS5	6	2	1	0
ENST00000622142.5	PRDM11	0	0	0	0
ENST00000243918.9	SYS1	13	0	1	0
ENST00000340099.8	DOK4	3	0	0	0
ENST00000612867.4	ZNF658	1	0	0	0
ENST00000355867.8	SVIL	0	0	0	0
ENST00000355300.6	LINGO1	0	0	0	0
ENST00000340124.8	GPT2	10	0	3	0
ENST00000366847.8	FGFR1OP	13	10	12	2
ENST00000334011.9	OIT3	0	0	0	0
ENST00000349618.7	ZNF683	0	0	0	0
ENST00000453326.2	TCP11X2	0	0	0	0
ENST00000606812.5	CCDC120	3	0	0	0
ENST00000409624.1	ACTG2	6	6	2	0
ENST00000398238.8	NSF	34	13	10	5
ENST00000199814.8	RBM22	38	26	15	4
ENST00000392414.7	PKLR	37	22	24	9
ENST00000393950.6	MOSPD3	17	1	5	1
ENST00000379671.7	NREP	0	0	0	0
ENST00000566586.5	MGA	28	13	17	6
ENST00000225387.7	CRYBA1	0	0	0	0
ENST00000260570.7	IFT172	13	3	9	1
ENST00000640159.1	TMEM211	0	0	0	0
ENST00000397747.4	PDCD1LG2	0	0	0	0
ENST00000283441.12	ZDHHC11	0	0	0	0
ENST00000311955.3	ABRA	0	0	0	0
ENST00000332509.7	PLA2G6	0	1	0	0
ENST00000295868.6	CFAP44	0	0	0	0
ENST00000219782.10	MAZ	63	24	29	9
ENST00000613411.4	PRSS57	3	1	2	0
ENST00000367602.7	QSOX1	27	9	10	2
ENST00000275521.10	IGFBP3	0	0	0	0
ENST00000418931.6	HLA-DPB1	0	0	0	0
ENST00000329697.10	ACSM2B	0	0	0	0
ENST00000289388.3	CATIP	0	0	0	0
ENST00000267460.8	PELI2	1	0	0	0
ENST00000261170.4	GUCY2C	0	1	0	0
ENST00000396865.6	SLC38A9	17	10	8	1
ENST00000316334.4	LNX2	7	0	1	1
ENST00000413453.6	CKMT1A	7	1	2	1
ENST00000263674.3	ARHGEF17	0	0	0	0
ENST00000333676.7	MRPL12	29	14	16	3
ENST00000445307.4	CLDN34	0	0	0	0
ENST00000317243.9	ZNF554	0	1	1	0
ENST00000570682.1	GPR139	0	0	0	0
ENST00000286760.5	WHAMM	5	5	2	0
ENST00000244573.4	HIST1H1A	0	0	0	0
ENST00000373040.4	RPA4	0	0	0	0
ENST00000613102.4	GGNBP2	42	21	22	10
ENST00000302392.4	TMEM42	0	0	0	0
ENST00000436881.2	C9orf172	0	0	0	0
ENST00000253577.7	ABCB7	20	13	14	4
ENST00000251566.8	UGT2A3	0	0	0	0
ENST00000440254.6	CAMK2B	0	0	0	0
ENST00000301061.8	WNT10B	0	0	0	0
ENST00000361902.5	GPX6	0	0	0	0
ENST00000294179.7	STX5	12	9	7	2
ENST00000370350.7	FATE1	0	0	0	0
ENST00000380448.5	AKR1C4	2	1	0	0
ENST00000382159.7	GNG7	0	0	0	0
ENST00000397968.3	CDH7	0	0	0	0
ENST00000244040.3	RAB22A	6	1	2	0
ENST00000205557.11	ABCC6	0	0	0	0
ENST00000359523.6	MPZL1	35	21	12	2
ENST00000452443.2	TGM7	0	0	0	0
ENST00000454765.6	TMEM171	0	0	0	0
ENST00000419194.3	CT47A6	1	0	0	0
ENST00000598441.5	SNRNP70	85	48	61	9
ENST00000248553.6	HSPB1	93	50	46	12
ENST00000372851.7	RIMS4	0	0	0	0
ENST00000379987.6	NPNT	0	0	0	0
ENST00000381150.5	SDC1	0	0	0	0
ENST00000256447.5	CD180	0	0	0	0
ENST00000393047.7	C11orf57	8	3	5	2
ENST00000533473.1	EBLN2	0	0	0	0
ENST00000368364.3	HEY2	0	0	0	0
ENST00000370501.3	NTSR1	0	0	0	0
ENST00000377741.3	GPR20	0	0	0	0
ENST00000484973.5	FSD1L	0	0	1	0
ENST00000314537.9	CRHR1	1	0	0	0
ENST00000286758.4	CXCL13	0	0	0	0
ENST00000372733.3	SDC4	4	0	2	1
ENST00000393677.8	ZFYVE27	11	4	6	1
ENST00000407280.3	IFI30	12	7	9	3
ENST00000370490.1	SLITRK2	0	0	0	0
ENST00000315765.9	HEPHL1	0	0	0	0
ENST00000369747.7	UBE3D	6	1	0	0
ENST00000374399.8	NIPAL3	3	2	4	0
ENST00000255305.10	XPO4	30	21	9	3
ENST00000374840.7	ALPL	0	0	0	0
ENST00000263100.7	A1BG	1	0	1	0
ENST00000313253.1	OR4D11	0	0	0	0
ENST00000275015.9	NFKBIE	5	1	2	0
ENST00000296140.3	CCR1	0	0	0	0
ENST00000309880.5	TIGD3	1	0	1	0
ENST00000347606.8	ZNF334	0	0	0	0
ENST00000378863.8	CRLS1	6	9	3	1
ENST00000253115.6	ZNF426	2	2	5	0
ENST00000600328.7	KIAA1683	0	0	0	0
ENST00000296525.7	ASB5	0	0	0	0
ENST00000373235.3	TFAP2E	0	0	0	0
ENST00000395254.7	ZNF365	0	0	0	0
ENST00000389506.9	KMT2A	11	9	9	1
ENST00000267938.8	UBE2Q2	1	0	3	1
ENST00000544844.5	TRMT112	45	30	43	6
ENST00000252015.2	TRPC4AP	56	32	22	10
ENST00000254928.9	ERAL1	51	25	29	12
ENST00000349780.8	CDK5RAP2	31	9	11	1
ENST00000383020.7	RBMY1B	0	0	0	0
ENST00000641398.1	OR1I1	0	0	0	0
ENST00000327876.4	KCNK12	0	0	0	0
ENST00000393695.7	NUMA1	86	35	44	7
ENST00000336577.8	MMP25	0	0	0	0
ENST00000382160.1	KRTAP5-6	0	0	0	0
ENST00000294794.7	OLFML2B	0	0	0	0
ENST00000515098.5	RMND5B	3	3	4	0
ENST00000497454.5	RGL2	5	2	6	0
ENST00000406226.1	STON1	1	0	0	0
ENST00000400372.1	KRTAP10-5	0	0	0	0
ENST00000170447.11	MKRN2	43	17	12	3
ENST00000371418.8	LGI1	0	0	0	0
ENST00000412401.2	TMEM182	3	0	1	0
ENST00000379816.5	AC026461.4	0	0	0	0
ENST00000267812.3	MFAP1	38	17	20	5
ENST00000323760.10	CDC25C	19	10	9	1
ENST00000378895.8	DHRS13	15	7	10	2
ENST00000535601.5	HTATSF1	55	21	22	4
ENST00000262366.7	GLIS2	1	0	1	0
ENST00000417171.5	PDZK1	0	0	0	0
ENST00000404792.5	IL18BP	0	0	0	0
ENST00000594663.1	AC010319.2	0	0	0	0
ENST00000378933.5	TAB3	0	0	3	0
ENST00000307363.9	GLB1	28	10	12	0
ENST00000397165.6	ZNF682	0	0	0	0
ENST00000379565.7	RPS6KA3	24	19	11	4
ENST00000524803.5	SAAL1	29	10	7	5
ENST00000263645.9	CD81	58	40	27	3
ENST00000356464.9	RPS26	134	99	77	24
ENST00000245451.8	BMP4	0	0	0	0
ENST00000369020.7	SCML4	0	0	0	0
ENST00000567119.1	CEMP1	0	0	0	0
ENST00000323646.9	PLA2G16	3	1	0	1
ENST00000304338.7	PPP4R4	0	0	0	0
ENST00000541806.5	CLDN2	0	0	0	0
ENST00000266970.8	CDK2	37	13	14	2
ENST00000342512.3	PANK1	0	0	2	0
ENST00000267803.8	DUOXA1	0	0	0	0
ENST00000396275.2	MRGPRX3	0	0	0	0
ENST00000254942.7	TERF2	21	20	4	3
ENST00000564763.1	AL049634.2	0	0	0	0
ENST00000269025.8	LRRC46	2	0	1	0
ENST00000263686.10	SELP	0	0	0	0
ENST00000313503.2	OR8H2	0	0	0	0
ENST00000260843.4	GPR87	0	0	0	0
ENST00000309190.9	CAST	26	18	8	5
ENST00000248306.7	METTL25	0	0	0	1
ENST00000263966.7	USP13	6	1	2	0
ENST00000576634.5	CLUAP1	2	3	0	1
ENST00000433197.3	ERN1	2	3	3	0
ENST00000381605.8	SIRPB1	0	0	0	0
ENST00000246229.4	PLAGL2	5	5	3	0
ENST00000356839.9	ACADVL	43	30	28	9
ENST00000567252.1	MDFIC2	0	0	0	0
ENST00000370033.8	C10orf76	0	0	0	0
ENST00000456333.2	MED14OS	1	0	2	0
ENST00000249923.7	COPB1	84	40	37	10
ENST00000375494.3	BPIFB3	0	0	0	0
ENST00000305107.6	UGT2B4	0	0	0	0
ENST00000343597.3	FAM111B	0	0	0	0
ENST00000622789.4	ARFRP1	6	2	10	1
ENST00000342314.9	GOLGA8B	1	0	0	0
ENST00000429989.7	TSPAN14	29	11	9	1
ENST00000399820.7	WDR19	5	0	1	1
ENST00000316843.8	LLGL1	2	4	5	3
ENST00000342427.6	ZNF341	0	0	0	0
ENST00000374798.7	CYLC2	0	0	0	0
ENST00000353383.5	RAI1	6	4	4	1
ENST00000399231.7	MYO5A	0	0	2	0
ENST00000309739.5	RND1	0	0	0	0
ENST00000356674.7	HNRNPA2B1	964	523	486	148
ENST00000349456.8	CFAP36	4	3	3	2
ENST00000312442.2	GLIPR1L1	0	0	0	0
ENST00000392167.3	PNLDC1	0	0	0	0
ENST00000219479.6	NME4	6	1	6	0
ENST00000393774.7	LRRC74A	0	0	0	0
ENST00000233557.7	NRBP1	37	16	8	2
ENST00000266068.5	GMEB2	7	2	3	1
ENST00000257247.11	AHNAK	0	0	0	0
ENST00000305354.4	TM4SF4	0	0	0	0
ENST00000268057.8	BBS4	15	13	7	4
ENST00000432329.6	CREB1	6	2	3	0
ENST00000380913.7	SHROOM2	0	0	0	0
ENST00000311895.7	ERCC4	12	2	2	2
ENST00000334134.2	FGF3	0	0	0	0
ENST00000535431.1	AP000721.1	29	17	17	5
ENST00000605587.1	C17orf50	0	0	0	0
ENST00000586855.6	ZSCAN5B	0	0	0	0
ENST00000296474.7	MST1R	4	2	2	1
ENST00000382692.2	DEFA1	0	0	0	0
ENST00000359653.4	ZRANB1	2	0	0	0
ENST00000244230.6	MPHOSPH10	43	20	11	1
ENST00000234310.7	PPP3R1	39	18	16	3
ENST00000442966.6	RPP21	12	16	11	2
ENST00000328114.10	LGALS9C	0	0	0	0
ENST00000335552.4	KRT26	0	0	0	0
ENST00000331128.4	HIST2H2AB	381	70	93	9
ENST00000616199.4	PCGF2	6	2	1	0
ENST00000355893.9	MLF1	17	3	7	4
ENST00000419765.3	SVOPL	0	0	0	0
ENST00000360039.8	GAL3ST4	0	0	0	0
ENST00000262294.11	TRIM37	7	1	5	3
ENST00000234160.4	GORASP2	88	25	42	3
ENST00000344318.3	ZMAT5	6	2	2	1
ENST00000343818.10	PYCR2	112	48	45	14
ENST00000444739.6	CASP4	0	0	0	0
ENST00000443632.2	HIC2	64	24	36	3
ENST00000297508.7	MICALL2	6	1	10	0
ENST00000592954.1	APOC4	0	0	0	0
ENST00000291481.7	HAPLN4	0	0	0	0
ENST00000396368.7	MARF1	8	2	2	0
ENST00000253354.1	BPIFB1	0	0	0	0
ENST00000322354.3	SERTAD3	15	3	3	2
ENST00000265970.11	PIK3C2A	8	3	5	0
ENST00000311772.9	PPP1R8	27	7	13	2
ENST00000532208.5	LBHD1	10	6	6	0
ENST00000614411.1	DUSP14	11	4	5	1
ENST00000399784.6	MRAP	0	0	0	0
ENST00000372648.9	TBC1D13	15	2	4	1
ENST00000397225.2	MPST	15	6	10	2
ENST00000315050.11	TNIP1	6	4	3	3
ENST00000296824.3	CCDC127	6	4	3	4
ENST00000393218.6	LGMN	0	0	0	0
ENST00000426726.7	RUNDC3A	0	0	0	0
ENST00000323372.8	PIPOX	0	0	0	0
ENST00000572844.1	POLR2A	25	20	12	6
ENST00000506113.5	ABLIM3	0	0	0	0
ENST00000256343.7	CATSPERB	0	0	0	0
ENST00000168977.6	NMRK2	0	0	0	0
ENST00000358595.9	ARNT	29	15	12	5
ENST00000332512.7	RIPK4	0	0	0	0
ENST00000566339.5	SPSB3	6	2	4	0
ENST00000251303.10	SLX1A	13	7	11	1
ENST00000298738.2	ERICH6B	0	0	0	0
ENST00000452267.1	FAM25G	0	0	0	0
ENST00000396634.5	HLA-A	0	0	1	0
ENST00000333725.9	TCF12	22	11	18	0
ENST00000399518.3	PLA2G4E	0	0	0	0
ENST00000367421.4	BX248415.1	0	0	0	0
ENST00000373295.6	CFAP157	0	0	0	0
ENST00000397239.7	DEK	121	70	27	14
ENST00000398209.7	ADAM22	0	0	0	0
ENST00000372080.6	CEL	0	0	0	0
ENST00000438419.6	TRAPPC13	14	3	5	1
ENST00000302979.4	POLR1D	6	8	3	1
ENST00000316418.9	AHRR	0	0	0	0
ENST00000311669.12	ADPGK	13	4	7	3
ENST00000360639.6	C15orf39	16	7	8	0
ENST00000372476.7	TIE1	0	0	0	0
ENST00000316161.5	CYP8B1	0	0	0	0
ENST00000566264.1	TMEM204	0	0	0	0
ENST00000373954.10	FAM76A	1	0	1	1
ENST00000389707.8	ARNTL	0	0	1	0
ENST00000257068.2	MTNR1B	0	0	0	0
ENST00000294678.6	ODF2L	1	0	2	0
ENST00000382376.3	DEFB132	0	0	0	0
ENST00000383693.7	LNP1	0	0	0	0
ENST00000217169.7	BIRC7	0	0	0	0
ENST00000358769.6	PBLD	1	2	0	0
ENST00000370574.3	ZNHIT6	30	8	15	3
ENST00000234091.8	ID2	9	2	7	1
ENST00000329271.7	GRPEL2	8	6	10	4
ENST00000389484.7	LRP1B	0	0	0	0
ENST00000246006.4	CD93	0	0	0	0
ENST00000272424.9	TPRKB	35	15	9	4
ENST00000262971.2	PIAS4	24	5	7	3
ENST00000398215.2	CRYBB2	0	0	1	0
ENST00000358160.8	GRAMD1C	0	0	0	0
ENST00000641801.1	AC064853.3	0	0	0	0
ENST00000295324.3	CDC42EP3	1	0	0	0
ENST00000292616.9	LRWD1	30	10	17	6
ENST00000271308.8	PSMA5	311	80	124	22
ENST00000315286.12	CCDC43	8	4	2	2
ENST00000642104.1	OR6C1	0	0	0	0
ENST00000324106.8	CD28	0	0	0	0
ENST00000256759.7	FST	0	0	0	0
ENST00000315251.10	CHDH	0	0	0	0
ENST00000311351.8	LSM1	7	7	5	1
ENST00000296545.11	IL15	0	0	0	0
ENST00000450049.6	ARL13A	0	0	0	0
ENST00000388712.7	GOLM1	0	0	0	0
ENST00000325366.13	C5orf22	15	8	5	2
ENST00000317402.11	GEN1	18	6	7	0
ENST00000283309.10	FRMD1	0	0	0	0
ENST00000440926.3	SLC18A1	0	0	0	0
ENST00000241356.4	ADORA3	0	0	0	0
ENST00000525590.2	GOLGA8G	0	0	1	0
ENST00000271002.14	ITGB3BP	29	9	17	10
ENST00000456475.1	OR4F3	0	0	0	0
ENST00000305139.10	UGT1A6	0	0	0	0
ENST00000359303.3	HIST1H3J	244	100	100	23
ENST00000357311.7	SRPK2	4	7	6	3
ENST00000254730.10	EEFSEC	17	2	1	2
ENST00000026218.9	PIGQ	7	1	9	0
ENST00000641291.1	OR9Q2	0	0	0	0
ENST00000425059.1	ALG1L2	3	0	0	0
ENST00000614341.4	USH1G	0	0	0	0
ENST00000307378.10	SLCO1A2	1	0	0	0
ENST00000374098.6	TIMM23B	18	9	13	6
ENST00000319511.6	TMUB2	1	1	2	0
ENST00000357199.8	WFDC8	0	0	0	0
ENST00000305286.7	EFCAB3	0	1	0	0
ENST00000297283.3	PGAM2	0	0	0	0
ENST00000332843.2	COLEC10	0	0	0	0
ENST00000589838.5	PRKCSH	121	70	82	19
ENST00000378319.7	PHF11	5	0	1	1
ENST00000357602.7	IPO5	132	49	63	20
ENST00000371756.3	UBAC1	90	41	29	11
ENST00000274695.8	CDKAL1	38	16	16	7
ENST00000519065.5	HDAC2	143	43	67	16
ENST00000298699.6	C12orf50	0	0	0	0
ENST00000255030.9	CRP	0	0	0	0
ENST00000369836.8	GSTM4	14	6	0	0
ENST00000447998.6	DCTN4	39	26	18	9
ENST00000352957.8	MRPL39	55	25	18	7
ENST00000562505.1	LY6L	0	0	0	0
ENST00000518137.5	ENDOV	0	0	0	0
ENST00000341130.5	TMEM221	0	0	0	0
ENST00000243440.1	BATF3	0	0	0	0
ENST00000375281.3	SP5	0	0	0	0
ENST00000359204.4	FRA10AC1	22	5	14	1
ENST00000377930.1	PRR20B	0	0	0	0
ENST00000301464.3	IGFBP6	0	0	0	0
ENST00000298537.11	SDCCAG3	14	2	2	2
ENST00000325599.12	SHQ1	10	5	3	1
ENST00000395040.6	MATK	4	1	6	0
ENST00000296343.9	RUBCN	3	0	5	0
ENST00000254528.3	EMILIN2	2	0	0	0
ENST00000304921.9	RPS7	661	332	390	81
ENST00000304568.3	TM4SF20	0	0	0	0
ENST00000409333.1	SSB	219	123	94	36
ENST00000336079.7	DDX3Y	2	2	1	1
ENST00000326866.4	ZFP42	1	0	0	0
ENST00000509504.2	AC004691.2	0	0	0	0
ENST00000338205.9	KIAA0368	59	26	32	5
ENST00000392863.5	SMIM8	1	1	2	0
ENST00000334805.10	STARD10	0	0	0	0
ENST00000309244.8	ETFB	53	32	33	9
ENST00000402418.7	SLC25A19	9	1	4	1
ENST00000239347.3	IFNA7	0	0	0	0
ENST00000375859.3	SPIN1	9	2	1	1
ENST00000310791.3	REP15	0	0	0	0
ENST00000315870.9	ING3	30	5	16	2
ENST00000377603.4	POLR3F	7	0	0	0
ENST00000611786.4	ATRAID	23	11	9	3
ENST00000273853.10	CENPC	18	4	9	0
ENST00000264010.8	CTCF	36	15	18	2
ENST00000376228.9	HLA-C	0	0	1	0
ENST00000291526.4	TFF2	0	0	0	0
ENST00000333590.5	PIGA	12	2	0	1
ENST00000474289.6	ECHDC1	55	14	24	2
ENST00000318627.3	FIBIN	0	0	0	0
ENST00000378344.6	TPRG1L	7	6	3	0
ENST00000326624.2	ZBTB33	23	11	12	1
ENST00000488653.6	CCDC14	12	1	4	3
ENST00000305428.7	KIAA1024	0	0	0	0
ENST00000307275.7	HEXIM2	0	0	0	1
ENST00000381323.7	FAM49A	0	0	0	0
ENST00000389297.8	CFAP69	2	0	0	0
ENST00000422113.6	TMEM132D	0	0	0	0
ENST00000388835.3	KRT18	293	88	115	20
ENST00000358671.9	FCGR2B	33	18	17	4
ENST00000290015.6	WNT9B	0	0	0	0
ENST00000300900.8	CA4	0	0	0	0
ENST00000506599.1	AL672043.1	0	0	0	0
ENST00000360258.8	RIOX2	11	8	6	2
ENST00000617190.4	LRRC41	43	22	17	6
ENST00000320640.10	ITFG1	30	17	13	1
ENST00000290894.12	SHF	0	0	0	0
ENST00000325748.8	PRKRA	14	6	6	0
ENST00000254193.10	SNRPA1	46	31	19	11
ENST00000413834.5	ATP5J2-PTCD1	33	20	19	6
ENST00000443950.6	HNRNPF	239	140	130	31
ENST00000320431.7	AMIGO3	0	0	0	0
ENST00000233997.3	AZU1	0	0	0	0
ENST00000412566.5	STPG3	0	0	0	0
ENST00000622277.4	SNX12	12	6	9	0
ENST00000261187.8	SLC16A7	0	0	0	0
ENST00000397111.9	CARS	64	31	36	9
ENST00000311813.9	AQP1	0	0	0	0
ENST00000307859.4	TRIM40	0	0	0	0
ENST00000298527.10	CLEC1B	0	0	0	0
ENST00000248706.4	RASL11B	1	1	1	0
ENST00000402432.3	FABP6	0	0	0	0
ENST00000361470.3	MAGEE1	0	0	0	0
ENST00000361365.6	EIF1AY	2	3	1	1
ENST00000360982.2	NCKAP1	45	21	19	3
ENST00000407775.6	ZFPM2	2	0	3	0
ENST00000389398.9	VWA3A	0	0	0	0
ENST00000368748.4	SPRR2G	0	0	0	0
ENST00000327237.6	C16orf58	34	13	12	2
ENST00000315480.8	USP20	39	25	28	10
ENST00000382614.2	IFITM5	0	0	0	0
ENST00000252050.8	CUL9	5	3	3	0
ENST00000406686.7	SLC22A23	4	0	0	0
ENST00000370298.8	MTF2	26	9	12	0
ENST00000322957.6	FOXJ1	0	0	0	0
ENST00000482796.1	AL672142.1	5	2	1	0
ENST00000231484.3	PCDH12	2	0	0	0
ENST00000456783.2	ZNF492	0	0	0	0
ENST00000373932.3	AAR2	27	9	5	3
ENST00000615358.4	HCRTR2	0	0	0	0
ENST00000350766.7	MAPKAP1	4	3	4	0
ENST00000286353.8	PXYLP1	0	0	0	0
ENST00000315872.10	ROCK2	29	13	11	3
ENST00000378555.7	PODXL	0	0	0	0
ENST00000253110.15	C19orf66	4	0	3	0
ENST00000371241.5	SORBS1	4	0	2	0
ENST00000265944.9	MYO3A	0	0	0	0
ENST00000334513.5	NUDT17	5	3	0	0
ENST00000371148.2	DEFB110	0	0	0	0
ENST00000620704.4	CT45A9	1	1	2	0
ENST00000273158.8	SLC25A38	10	2	4	0
ENST00000445902.2	VPS52	36	21	23	8
ENST00000265044.6	SSR3	108	49	51	12
ENST00000367098.5	IL20	0	0	0	0
ENST00000262593.9	DOK5	0	0	0	0
ENST00000611707.4	GPAT3	9	7	6	1
ENST00000570628.6	CLUH	71	31	26	7
ENST00000373620.7	DENND1A	9	1	2	0
ENST00000360128.10	MAK16	22	6	14	4
ENST00000569878.5	HYKK	1	0	1	0
ENST00000258052.7	SMPD2	7	3	2	0
ENST00000374968.8	PAGE2	1	3	4	0
ENST00000397583.7	RASSF7	4	2	4	1
ENST00000262061.6	COPZ1	60	29	22	7
ENST00000357447.6	FRMD4A	1	0	0	0
ENST00000306593.1	PCDHGC4	0	0	0	0
ENST00000288221.10	ERC2	0	0	0	0
ENST00000616898.1	HEMGN	52	28	36	11
ENST00000391586.2	KRTAP3-3	0	0	0	0
ENST00000268989.7	SGSM2	1	0	2	0
ENST00000287907.2	HTR5A	0	0	0	0
ENST00000306999.6	ANKMY2	27	8	13	4
ENST00000309784.8	TRIM59	10	8	5	0
ENST00000565678.5	RNPS1	66	42	33	15
ENST00000282881.10	LMNTD1	0	0	0	0
ENST00000455140.6	EPS15L1	19	6	5	4
ENST00000264595.6	AGA	6	4	3	0
ENST00000556143.5	ZFYVE1	6	0	1	0
ENST00000233969.2	SLC9A2	5	0	0	0
ENST00000361170.6	IQGAP3	7	2	0	0
ENST00000286364.7	RASA2	2	1	3	1
ENST00000301896.5	MAJIN	0	0	0	0
ENST00000420702.5	MTFR2	20	13	7	1
ENST00000371957.3	STKLD1	0	0	1	0
ENST00000298556.7	HPRT1	103	25	47	12
ENST00000290341.7	IGF2BP1	131	64	55	13
ENST00000641673.1	OR5A2	0	0	0	0
ENST00000391777.3	ZNF816-ZNF321P	1	0	0	0
ENST00000374431.7	LPAR1	0	0	0	0
ENST00000540264.2	NFE2	34	24	22	3
ENST00000521688.5	ENY2	26	33	19	6
ENST00000329516.7	RGPD6	3	5	0	0
ENST00000324333.14	GLIS3	0	0	0	0
ENST00000543196.6	GALNT6	3	0	0	0
ENST00000360652.6	PCED1A	0	1	0	0
ENST00000323770.7	HNRNPCL4	27	4	7	0
ENST00000037869.7	FAM136A	14	10	10	3
ENST00000367999.8	PPOX	16	7	12	1
ENST00000377798.8	POLR1E	48	29	37	3
ENST00000315939.10	WNK1	21	20	11	1
ENST00000374882.7	PSMB8	0	0	1	0
ENST00000299340.8	CYYR1	0	0	0	0
ENST00000292596.14	LTC4S	0	0	0	0
ENST00000242104.5	OCM	0	0	0	0
ENST00000312292.5	C9orf131	1	0	1	0
ENST00000349004.5	NDRG3	22	10	9	1
ENST00000331803.8	UPP1	0	0	0	0
ENST00000311160.13	TNS3	0	0	0	0
ENST00000247706.3	ABHD8	0	0	0	1
ENST00000610495.1	F8A1	0	0	0	0
ENST00000273666.10	STXBP5L	0	0	0	0
ENST00000226730.4	IL2	0	0	0	0
ENST00000259457.7	PSMB7	163	72	73	12
ENST00000311128.9	DENND6A	4	3	1	0
ENST00000296695.9	SPINK1	0	0	0	0
ENST00000203001.6	TRMT6	10	8	7	5
ENST00000292562.11	ZNF251	0	1	0	0
ENST00000457514.2	PATE4	0	0	0	0
ENST00000332981.9	PRKCH	1	3	0	0
ENST00000379453.5	ADRA1D	0	0	0	0
ENST00000378186.6	MS4A13	0	0	0	0
ENST00000373699.5	PPIL1	71	19	32	5
ENST00000456318.5	POLR2H	44	23	23	1
ENST00000324695.8	TRPM8	0	0	0	0
ENST00000264346.11	HERC6	0	0	0	0
ENST00000308158.9	PHYKPL	3	4	1	0
ENST00000400566.5	SAMSN1	73	25	45	11
ENST00000263383.7	ILVBL	14	5	8	0
ENST00000507958.5	CDH18	0	0	0	0
ENST00000289228.6	ACTR1B	20	2	4	0
ENST00000320389.11	KIF1A	0	0	0	0
ENST00000033079.7	FAM13B	6	1	3	0
ENST00000264363.6	NDST4	0	0	0	0
ENST00000273905.6	SLC10A6	0	0	0	0
ENST00000418577.1	CYB561D2	9	3	5	0
ENST00000257700.6	RINT1	24	14	17	3
ENST00000377767.8	DIS3	29	11	17	7
ENST00000230323.8	TFEB	4	1	1	0
ENST00000336505.10	SCAI	5	0	2	0
ENST00000361084.9	RAB25	0	0	0	0
ENST00000445385.2	SPATA31D3	0	0	0	0
ENST00000346991.9	KNL1	22	16	18	0
